station_id,station_name,latitude,longitude,city_id,city_name
GHCND:USW00093738,"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US",38.9349,-77.4473,CITY:US510011,"Leesburg, VA US"
GHCND:USW00013733,"LYNCHBURG INTERNATIONAL AIRPORT, VA US",37.3208,-79.2067,CITY:US510012,"Lynchburg, VA US"
GHCND:USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13194,-76.49306,CITY:US510013,"Newport News, VA US"
GHCND:USW00093731,"NORFOLK FLEET WF NAS, VA US",36.95,-76.3,CITY:US510014,"Norfolk, VA US"
GHCND:USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70806,-77.43444,CITY:US510015,"Richmond, VA US"
GHCND:USW00013741,"ROANOKE REGIONAL AIRPORT, VA US",37.3169,-79.9741,CITY:US510016,"Roanoke, VA US"
GHCND:USW00093731,"NORFOLK FLEET WF NAS, VA US",36.95,-76.3,CITY:US510017,"Virginia Beach, VA US"
GHCND:USW00013731,"FRONT ROYAL, VA US",39,-78.23333,CITY:US510018,"Winchester, VA US"
GHCND:USW00094225,"HOQUIAM BOWERMAN AIRPORT, WA US",46.9727,-123.9302,CITY:US530001,"Aberdeen, WA US"
GHCND:USW00024255,"WHIDBEY ISLAND NAS, WA US",48.35,-122.66667,CITY:US530002,"Anacortes, WA US"
GHCND:USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,CITY:US530003,"Bellevue, WA US"
GHCND:USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",48.79389,-122.53722,CITY:US530004,"Bellingham, WA US"
GHCND:USW00024281,"SEATTLE PORTAGE BAY, WA US",47.65,-122.3,CITY:US530005,"Bremerton, WA US"
GHCND:USC00456887,"RAINBOW FALLS PARK 2, WA US",46.63333,-123.18333,CITY:US530006,"Centralia, WA US"
GHCND:USW00024220,"ELLENSBURG BOWERS FIELD, WA US",47.03389,-120.53028,CITY:US530007,"Ellensburg, WA US"
GHCND:USW00024222,"EVERETT SNOHOMISH CO AIRPORT, WA US",47.90778,-122.28028,CITY:US530008,"Everett, WA US"
GHCND:USW00094274,"TACOMA NARROWS AIRPORT, WA US",47.2675,-122.57611,CITY:US530009,"Federal Way, WA US"
GHCND:USW00024163,"PASCO TRI CITIES AIRPORT, WA US",46.26667,-119.11667,CITY:US530010,"Kennewick, WA US"
GHCND:USW00024110,"MOSES LAKE GRANT CO AIRPORT, WA US",47.20778,-119.31917,CITY:US530011,"Moses Lake, WA US"
GHCND:USC00457507,"SEDRO WOOLLEY, WA US",48.4958,-122.2355,CITY:US530012,"Mount Vernon, WA US"
GHCND:USW00094297,"COUPEVILLE NOLF, WA US",48.21667,-122.63333,CITY:US530013,"Oak Harbor, WA US"
GHCND:USW00024227,"OLYMPIA AIRPORT, WA US",46.9733,-122.9033,CITY:US530014,"Olympia, WA US"
GHCND:USW00094266,"PORT ANGELES FAIRCHILD INTERNATIONAL AIRPORT, WA US",48.12028,-123.49833,CITY:US530015,"Port Angeles, WA US"
GHCND:USW00094129,"PULLMAN MOSCOW REGIONAL AIRPORT, WA US",46.74389,-117.10861,CITY:US530016,"Pullman, WA US"
GHCND:USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,CITY:US530017,"Redmond, WA US"
GHCND:USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,CITY:US530018,"Seattle, WA US"
GHCND:USW00094176,"SPOKANE FELTS FIELD, WA US",47.68306,-117.32139,CITY:US530019,"Spokane, WA US"
GHCND:USC00459600,"ZILLAH NEAR, WA US",46.416667,-120.216667,CITY:US530020,"Sunnyside, WA US"
GHCND:USW00094274,"TACOMA NARROWS AIRPORT, WA US",47.2675,-122.57611,CITY:US530021,"Tacoma, WA US"
GHCND:USW00094298,"VANCOUVER PEARSON AIRPORT, WA US",45.62083,-122.65722,CITY:US530022,"Vancouver, WA US"
GHCND:USW00094103,"WALLA WALLA WEATHER SERVICE OFFICE, WA US",46.03333,-118.33333,CITY:US530023,"Walla Walla, WA US"
GHCND:USW00094239,"WENATCHEE PANGBORN AIRPORT, WA US",47.3977,-120.2013,CITY:US530024,"Wenatchee, WA US"
GHCND:USW00024243,"YAKIMA AIRPORT, WA US",46.5683,-120.5428,CITY:US530025,"Yakima, WA US"
GHCND:USW00003872,"BECKLEY RALEIGH CO AIRPORT, WV US",37.7836,-81.123,CITY:US540001,"Beckley, WV US"
GHCND:USW00003859,"BLUEFIELD MERCER CO AIRPORT, WV US",37.2978,-81.20366,CITY:US540002,"Bluefield, WV US"
GHCND:USW00013866,"CHARLESTON YEAGER AIRPORT, WV US",38.3794,-81.59,CITY:US540003,"Charleston, WV US"
GHCND:USW00003802,"CLARKSBURG BENEDUM AIRPORT, WV US",39.29556,-80.22889,CITY:US540004,"Fairmont, WV US"
GHCND:USW00093818,"CHESAPEAKE HUNTINGTON AIRPORT, OH US",38.41667,-82.5,CITY:US540005,"Huntington, WV US"
GHCND:USW00013734,"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",39.4038,-77.945,CITY:US540006,"Martinsburg, WV US"
GHCND:USW00013736,"MORGANTOWN HART FIELD, WV US",39.64278,-79.91639,CITY:US540007,"Morgantown, WV US"
GHCND:USW00013867,"PARKERSBURG, WV US",39.2811,-81.5572,CITY:US540008,"Parkersburg, WV US"
GHCND:USW00014894,"WHEELING OHIO CO AIRPORT, WV US",40.17639,-80.64722,CITY:US540009,"Wheeling, WV US"
GHCND:USW00014991,"EAU CLAIRE REGIONAL AIRPORT, WI US",44.8665,-91.4879,CITY:US550001,"Eau Claire, WI US"
GHCND:USW00014898,"GREEN BAY A S INTERNATIONAL AIRPORT, WI US",44.4794,-88.1366,CITY:US550002,"Green Bay, WI US"
GHCND:USC00475473,"MILTON, WI US",42.7797,-88.9441,CITY:US550003,"Janesville, WI US"
GHCND:USW00094818,"RACINE BATTEN AIRPORT, WI US",42.76111,-87.81361,CITY:US550004,"Kenosha, WI US"
GHCND:USW00014920,"LA CROSSE MUNICIPAL AIRPORT, WI US",43.8788,-91.2527,CITY:US550005,"La Crosse, WI US"
GHCND:USW00094811,"MADISON MUNICIPAL AIRPORT, WI US",43.13333,-89.33333,CITY:US550006,"Madison, WI US"
GHCND:USC00478672,"TWO RIVERS, WI US",44.143,-87.5677,CITY:US550007,"Manitowoc, WI US"
GHCND:USC00476510,"PESHTIGO, WI US",45.02817,-87.73588,CITY:US550008,"Marinette, WI US"
GHCND:USW00094818,"RACINE BATTEN AIRPORT, WI US",42.76111,-87.81361,CITY:US550009,"Milwaukee, WI US"
GHCND:USW00094855,"OSHKOSH WITTMAN REGIONAL AIRPORT, WI US",43.98444,-88.55694,CITY:US550010,"Oshkosh, WI US"
GHCND:USW00094818,"RACINE BATTEN AIRPORT, WI US",42.76111,-87.81361,CITY:US550011,"Racine, WI US"
GHCND:USC00477230,"ROBERTS WWTP, WI US",44.9707,-92.562,CITY:US550012,"River Falls, WI US"
GHCND:USW00004841,"SHEBOYGAN CO MEMORIAL AIRPORT, WI US",43.76944,-87.85056,CITY:US550013,"Sheboygan, WI US"
GHCND:USW00014897,"WAUSAU ASOS, WI US",44.9288,-89.6277,CITY:US550014,"Wausau, WI US"
GHCND:USW00024089,"CASPER NATRONA CO AIRPORT, WY US",42.89779,-106.47371,CITY:US560001,"Casper, WY US"
GHCND:USW00024018,"CHEYENNE WSFO AIRPORT, WY US",41.15778,-104.80694,CITY:US560002,"Cheyenne, WY US"
GHCND:USW00004111,"EVANSTON UINTA CO BURNS FIELD, WY US",41.27306,-111.03056,CITY:US560003,"Evanston, WY US"
GHCND:USW00094023,"GILLETTE CAMPBELL CO AIRPORT, WY US",44.33944,-105.54194,CITY:US560004,"Gillette, WY US"
GHCND:USW00024022,"LARAMIE AIRPORT, WY US",41.3167,-105.6833,CITY:US560005,"Laramie, WY US"
GHCND:USW00024027,"ROCK SPRINGS AIRPORT, WY US",41.59466,-109.05296,CITY:US560006,"Rock Springs, WY US"
GHCND:USW00024029,"SHERIDAN AIRPORT, WY US",44.7694,-106.9688,CITY:US560007,"Sheridan, WY US"
GHCND:UVM00065510,"BOBO DIOULASSO, UV",11.16,-4.331,CITY:UV000002,"Bobo Dioulasso, UV"
GHCND:UVM00065503,"OUAGADOUGOU, UV",12.353,-1.512,CITY:UV000004,"Ouagadougou, UV"
GHCND:UV000005502,"OUAHIGOUYA, UV",13.58,-2.43,CITY:UV000005,"Ouahigouya, UV"
GHCND:UY000864400,"MELO, UY",-32.366,-54.183,CITY:UY000002,"Melo, UY"
GHCND:UYM00086580,"CARRASCO INTERNATIONAL, UY",-34.838,-56.031,CITY:UY000003,"Montevideo, UY"
GHCND:UY000086430,"PAYSANDU, UY",-32.333,-58.033,CITY:UY000004,"Paysandu, UY"
GHCND:UYM00086350,"PRESIDENTE GENERAL DON OSCAR, UY",-30.975,-55.476,CITY:UY000005,"Rivera, UY"
GHCND:UY000086360,"SALTO, UY",-31.433,-57.967,CITY:UY000006,"Salto, UY"
GHCND:UY000001440,"VALLE EDEN, UY",-31.82,-56.18,CITY:UY000007,"Tacuarembo, UY"
GHCND:UZM00038620,"BAITOK, UZ",40.9,72.3,CITY:UZ000001,"Andizhan, UZ"
GHCND:UZM00038683,"BUHARA, UZ",39.717,64.617,CITY:UZ000002,"Bukhara, UZ"
GHCND:UZM00038579,"DZIZAK, UZ",40.117,67.833,CITY:UZ000003,"Dzhizak, UZ"
GHCND:UZM00038618,"FERGANA, UZ",40.3667,71.75,CITY:UZ000004,"Fergana, UZ"
GHCND:UZM00038586,"AKALTIN, UZ",40.6,68.7,CITY:UZ000005,"Gulistan, UZ"
GHCND:UZM00038812,"KARSHI, UZ",38.8,65.717,CITY:UZ000006,"Karshi, UZ"
GHCND:UZM00038611,"NAMANGAN, UZ",40.983,71.583,CITY:UZ000007,"Namangan, UZ"
GHCND:UZM00038567,"NAVOI, UZ",40.133,65.349,CITY:UZ000008,"Navoi, UZ"
GHCND:UZM00038265,"TAHIATASH, UZ",42.4,59.6,CITY:UZ000009,"Nukus, UZ"
GHCND:UZM00038696,"SAMARKAND, UZ",39.5667,66.95,CITY:UZ000010,"Samarkand, UZ"
GHCND:UZM00038592,"TUAYBUGUZ, UZ",40.9,69.4,CITY:UZ000011,"Tashkent, UZ"
GHCND:UZM00038927,"TERMEZ, UZ",37.2294,67.2694,CITY:UZ000012,"Termez, UZ"
GHCND:UZM00038396,"URGENCH, UZ",41.567,60.567,CITY:UZ000013,"Urgench, UZ"
GHCND:VEM00080419,"GENERAL JOSE ANTONIO ANZOATEG, VE",10.107,-64.689,CITY:VE000001,"Barcelona, VE"
GHCND:VEM00080410,"BARQUISIMETO INTERNATIONAL, VE",10.043,-69.359,CITY:VE000002,"Barquisimeto, VE"
GHCND:VEM00080416,"GENERALISIMO FRANCISCO DE MIR, VE",10.485,-66.844,CITY:VE000003,"Caracas, VE"
GHCND:VEM00080444,"CIUDAD BOLIVAR, VE",8.122,-63.537,CITY:VE000004,"Ciudad Bolivar, VE"
GHCND:VEM00080403,"JOSE LEONARDO CHIRINOS, VE",11.415,-69.681,CITY:VE000005,"Coro, VE"
GHCND:VEM00080420,"ANTONIO JOSE DE SUCRE, VE",10.45,-64.13,CITY:VE000006,"Cumana, VE"
GHCND:VEM00080428,"GUANARE, VE",9.027,-69.755,CITY:VE000007,"Guanare, VE"
GHCND:VEM00080476,"LA CANADA, VE",10.517,-71.65,CITY:VE000008,"Maracaibo, VE"
GHCND:VEM00080435,"MATURIN, VE",9.749,-63.153,CITY:VE000009,"Maturin, VE"
GHCND:VE000080438,"MERIDA, VE",8.6,-71.183,CITY:VE000010,"Merida, VE"
GHCND:VEM00080457,"CASIQUE ARAMARE, VE",5.62,-67.606,CITY:VE000011,"Puerto Ayacucho, VE"
GHCND:VEM00080419,"GENERAL JOSE ANTONIO ANZOATEG, VE",10.107,-64.689,CITY:VE000012,"Puerto La Cruz, VE"
GHCND:VE000002311,"SAN CARLOS UNELLEZ, VE",9.7,-68.57,CITY:VE000013,"San Carlos, VE"
GHCND:VEM00080447,"SAN ANTONIO DEL TACHIRA, VE",7.841,-72.44,CITY:VE000014,"San Cristobal, VE"
GHCND:VE000001354,"GUARABAO, VE",10.25,-68.8,CITY:VE000015,"San Felipe, VE"
GHCND:VE000009350,"EL CORTIJO, VE",10.08,-67.42,CITY:VE000017,"San Juan De Los Morros, VE"
GHCND:VEM00080479,"PALMICHAL, VE",10.3,-68.233,CITY:VE000019,"Valencia, VE"
GHCND:VMW00041041,"CAT LAI, VM",10.75,106.8,CITY:VM000002,"Bien Hoa, VM"
GHCND:VMW00041025,"BAN ME THUOT, VM",12.66667,108.11667,CITY:VM000003,"Buon Me Thuot, VM"
GHCND:VMW00041016,"BINH THUY, VM",10.08333,105.73333,CITY:VM000004,"Can Tho, VM"
GHCND:VMW00041033,"DA LAT, VM",11.95,108.41667,CITY:VM000005,"Da Lat, VM"
GHCND:VMW00041048,"AN HOA, VM",15.78333,108.05,CITY:VM000006,"Da Nang, VM"
GHCND:VMM00048826,"PHU LIEN, VM",20.8,106.633,CITY:VM000008,"Haiphong, VM"
GHCND:VMM00048825,"HA DONG, VM",20.967,105.767,CITY:VM000009,"Hanoi, VM"
GHCND:VMW00041046,"TAN AN, VM",10.55,106.4,CITY:VM000010,"Ho Chi Minh City, VM"
GHCND:VMW00041040,"HUE, VM",16.4,107.7,CITY:VM000013,"Hue, VM"
GHCND:VMW00041046,"TAN AN, VM",10.55,106.4,CITY:VM000015,"My Tho, VM"
GHCND:VMW00041010,NHA TRANG,12.23333,109.2,CITY:VM000016,"Nha Trang, VM"
GHCND:VMM00048887,"PHAN THIET, VM",10.933,108.1,CITY:VM000017,"Phan Thiet, VM"
GHCND:VMW00041043,"OASIS, VM",13.8,107.95,CITY:VM000019,"Play Cu, VM"
GHCND:VMW00041011,"QUI NHON, VM",13.76667,109.21667,CITY:VM000020,"Qui Nhon, VM"
GHCND:VMW00040001,"SOC TRANG, VM",9.58333,105.96667,CITY:VM000022,"Soc Trang, VM"
GHCND:VMW00041046,"TAN AN, VM",10.55,106.4,CITY:VM000023,"Tan An, VM"
GHCND:VMM00048840,"THANH HOA, VM",19.75,105.783,CITY:VM000026,"Thanh Hoa, VM"
GHCND:VMW00041042,DONG TAM,10.33333,106.3,CITY:VM000028,"Truc Giang, VM"
GHCND:VMW00041034,"TUY HOA, VM",13.05,109.33333,CITY:VM000029,"Tuy Hoa, VM"
GHCND:VMW00041006,"VINH LONG, VM",10.25,105.95,CITY:VM000031,"Vinh Long, VM"
GHCND:WAM00068098,"WALVIS BAY AIRPORT, WA",-22.983,14.65,CITY:WA000001,"Walvis Bay, WA"
GHCND:WA007844480,"LUDWIGKOP, WA",-22.47,17.25,CITY:WA000002,"Windhoek, WA"
GHCND:WZ004455110,"MANZINI MATSAPA AIR, WZ",-26.533,31.3,CITY:WZ000001,"Manzini, WZ"
GHCND:WZ004822290,"MBABANE, WZ",-26.32,31.13,CITY:WZ000002,"Mbabane, WZ"
GHCND:ZA000067581,"CHIPATA, ZA",-13.55,32.583,CITY:ZA000001,"Chipata, ZA"
GHCND:ZAM00067663,"KABWE MILLIKEN, ZA",-14.45,28.467,CITY:ZA000002,"Kabwe, ZA"
GHCND:ZA000067475,"KASAMA, ZA",-10.217,31.133,CITY:ZA000003,"Kasama, ZA"
GHCND:ZA000067743,"LIVINGSTONE, ZA",-17.817,25.817,CITY:ZA000004,"Livingstone, ZA"
GHCND:ZA000067667,"MOUNT MAKULU, ZA",-15.55,28.25,CITY:ZA000005,"Lusaka, ZA"
GHCND:ZA000067633,"MONGU, ZA",-15.25,23.15,CITY:ZA000006,"Mongu, ZA"
GHCND:ZA000067561,"NDOLA, ZA",-13,28.65,CITY:ZA000007,"Ndola, ZA"
GHCND:ZI000067965,"BULAWAYO AIRPORT, ZI",-20.017,28.617,CITY:ZI000001,"Bulawayo, ZI"
GHCND:ZI000067867,"GWERU, ZI",-19.45,29.85,CITY:ZI000002,"Gweru, ZI"
GHCND:ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,CITY:ZI000003,"Harare, ZI"
GHCND:ZI000067977,"BUFFALO RANGE, ZI",-21.017,31.583,CITY:ZI000004,"Masvingo, ZI"
